ix,polling_mean,polling_75,polling_median,polling_min,polling_25,party,polling_max,Bernie_Sanders,polling_avg_size,Donald_Trump,is_running_Ben_Carson,allCandRunning,Ben_Carson,twitter_25,twitter_75,Hillary_Clinton,twitter_mean,twitter_min,twitter_median,AFN120207,AGE135214,AGE295214,AGE775214,BPS030214,BZA010213,BZA110213,fraction_votes,votes,primary_date
12147,28.31111111,34.75,34,27,17,1,11,0,437,0,1,7,1,-0.2463,0.3983,0,0.077766667,-0.4926,0.206,1308603,5.6,24,12.4,10,1075,12844,0.025,1,3/1/16
12148,28.31111111,27,30,27,57.5,1,61,0,573,0,1,7,1,0,0.4662,0,0.201381818,0,0.206,56884,6,20.6,18.1,43,66,75,0.051,5,3/1/16
12149,28.31111111,12.1,0,0,0,1,0,0,0,0,1,7,1,-0.40485,0.23845,0,-0.05461,-0.6486,0,46419,6.2,21.5,22.2,283,1185,12923,0.029,17,3/1/16
12150,28.31111111,12.1,0,0,43.7,1,49,0,0,0,1,7,1,0,0,0,0.06885625,-0.4404,0,10906,7.3,28.1,15.6,90,285,5450,0.036,23,3/1/16
12151,28.31111111,38,41.45,35.8,49.5,1,59,0,555.4615385,0,1,7,1,0,0.435675,0,0.05448,-0.6486,0.206,2072,6.7,22.5,24.1,120,234,2640,0.021,5,3/1/16
12152,28.31111111,12.1,0,0,57.5,1,67.7,0,0,0,1,7,1,0,0,0,0.00466,-0.4767,0,325789,5.3,20.4,28.4,14,4451,44160,0.083,9,3/1/16
12153,28.31111111,83.975,81.95,77.9,0,1,12.8,0,318,0,1,7,1,-0.1101,-0.12075,0,-0.2415,-0.4215,-0.2415,3732,3.5,23.9,17.1,243,123,909,0.042,18,3/1/16
12154,28.31111111,52,81.95,48,0,1,15,0,318,0,1,7,1,-0.100475,0.435675,0,-0.05461,-0.2732,0.206,47134,7.2,23.6,19.6,86,838,12693,0.031,5,3/1/16
12155,28.31111111,27,27,27,43,1,41,0,318,0,1,7,1,0,0.252375,0,0.14042,0,0.206,7599,4.8,23.4,17.9,91,713,6249,0.051,7,3/1/16
12156,28.31111111,26.5,29,20,0,1,15,0,494.75,0,1,7,1,-0.1101,0.435675,0,-0.054535,-0.1779,0.206,111046,4.8,20.8,17.2,772,1762,23438,0.05,6,3/1/16
12157,28.31111111,27,41.45,30,33,1,41,0,518.5,0,1,7,1,0,0.252375,0,0.14075,-0.296,0.206,10399,5.1,19.2,23.7,322,189,598,0.017,5,3/1/16
12158,28.31111111,12.1,0,0,49.5,1,50,0,0,0,1,7,1,-0.1419,0.1643,0,0.100625,-0.2732,0,171973,7,26.5,13.9,18,1595,30845,0,0,3/1/16
12159,28.31111111,44,29,29,0,1,11,0,466,0,1,7,1,-0.164925,0.435675,0,-0.028583333,-0.8625,0.206,680439,5.1,23.3,23.8,71,2455,32448,0.055,20,3/1/16
12160,28.31111111,12.1,0,0,41,1,41,0,0,0,1,7,1,0,0,0,0,0,0,57927,5.7,20.4,19.8,215,857,10954,0.035,41,3/1/16
12161,28.31111111,12.1,0,0,31.2,1,46,0,0,0,1,7,1,-0.164925,0.5267,0,0.007466667,-0.6249,0,8445,4.3,17.1,16,16,172,3825,0.023,5,3/1/16
12162,28.31111111,66,81.95,65,0,1,17,0,318,0,1,7,1,-0.1101,0.435675,0,-0.05461,-0.4215,0.206,1308603,3.8,23.9,17.1,2,956,12586,0,0,3/1/16
12163,28.31111111,44.575,47,44,33,1,41,0,555.4615385,0,1,7,1,-0.0369,0.2778,0,0.15488,-0.1779,0.206,53179,5.7,24.2,15.1,61,1185,24668,0.036,12,3/1/16
12164,28.31111111,65,81.95,65,41,1,45,0,573,0,1,7,1,0,0.43815,0,0.16567,0,0.206,4352,7.1,25.5,14.4,459,586,5876,0.079,7,3/1/16
12165,28.31111111,0,11.4,10,20,1,23,0,518.5,0,1,7,1,0,0.28445,0,0.06157,-0.6597,0,2572,5.1,21.6,24.1,112,487,6499,0.067,6,3/1/16
12166,28.31111111,27,34,26,41,1,41,0,123,0,1,7,1,-0.1779,0.144525,0,0.077766667,-0.2732,0.206,0,6.2,24.2,13.7,505,61,245,0.047,3,3/1/16
12167,28.31111111,0,0,0,43.7,1,49,0,0,0,1,7,1,-0.0193,0,0,0.005425,-0.5423,0,40395,6.5,22,23.9,0,1192,18552,0.024,8,3/1/16
12168,28.31111111,12.1,0,0,0,1,0,0,0,0,1,7,1,-0.1101,0.085,0,-0.051425,-0.4404,0,144781,7,24.3,17.5,63,2311,44160,0.104,18,3/1/16
12169,28.31111111,0,0,0,48,1,67,0,0,0,1,7,1,-0.050575,0.50385,0,0.201381818,-0.5267,0,250032,7.6,24.7,19,314,2094,23777,0.046,29,3/1/16
12170,28.31111111,11,0,0,57.5,1,65,0,0,0,1,7,1,0,0.2778,0,0.16342,-0.1232,0,7036,4.3,18.1,15.7,17,40,4619,0.071,7,3/1/16
12171,28.31111111,38,41.45,31,49.5,1,57,0,476,0,1,7,1,-0.4767,0.4939,0,0.08409,-0.7351,0.206,24362,8.7,22.1,21.4,86,363,3394,0.054,15,3/1/16
12172,28.31111111,27,26,13,79.925,1,67.7,0,318,0,1,7,1,0,0,0,-0.00699,-0.4404,0,10029,5.4,16,20.7,49,745,1995,0.023,3,3/1/16
12173,28.31111111,11,0,0,43.7,1,53,0,0,0,1,7,1,-0.48285,0.085,0,-0.0447,-0.7351,0,1308603,3.7,17.4,22.3,37,958,17804,0.031,30,3/1/16
12174,28.31111111,27,15.295,15,0,1,18,0,318,0,1,7,1,-0.164925,0.181575,0,0.01665,-0.6671,0,41762,5.8,23.9,15.9,44,1186,12245,0.031,4,3/1/16
12175,28.31111111,33.2,41.45,32,57.5,1,67.7,0,318,0,1,7,1,0,0.435675,0,-0.041292857,-0.6486,0.206,17130,5.5,21.7,17,2,1226,12488,0.07,9,3/1/16
12176,28.31111111,29,41.45,29,0,1,12.8,0,318,0,1,7,1,-0.1101,0.435675,0,-0.051425,-0.296,0.206,0,6.4,26.8,10.8,3,22,2605,0.047,2,3/1/16
12177,28.31111111,12.1,0,0,0,1,0,0,0,0,1,7,1,-0.48285,0,0,-0.069075,-0.6832,0,3224,7.2,24.5,19.1,16,58,780,0.098,5,3/1/16
12178,28.31111111,19,32,18.9,48,1,67,0,520.8947368,0,1,7,1,0,0.435675,0,0.053235,-0.3164,0.206,1308603,6.7,25.3,21.3,49,834,29170,0.071,5,3/1/16
12179,28.31111111,0,0,0,25,1,19,0,0,0,1,7,1,-0.164925,0.5267,0,0.055133333,-0.5574,0,56801,5.9,20.6,15.1,63,1078,11508,0.074,5,3/1/16
12180,28.31111111,12.1,0,0,13,1,0,0,0,0,1,7,1,0,0.5328,0,0.122665,-0.8625,0,55597,5.1,19.1,16.7,0,1322,12107,0.07,32,3/1/16
12181,28.31111111,50,81.95,46,0,1,12.8,0,304,0,1,7,1,0,0.50385,0,0.16567,-0.5574,0.206,451451,6,22.7,15.6,173,2399,60162,0.053,6,3/1/16
12182,28.31111111,27,19,13,65,1,67.7,0,518.5,0,1,7,1,-0.6083,0,0,-0.083361538,-0.7906,0,75569,6.2,21.8,17.1,61,1536,22185,0.026,1,3/1/16
12183,28.31111111,12.1,0,0,19,1,27,0,0,0,1,7,1,0,0.1643,0,0.11351,0,0,40186,4.9,19.7,26,1,912,16731,0.074,14,3/1/16
12184,28.31111111,59.5,43,37.5,48.5,1,67,0,518.5,0,1,7,1,0,0.4939,0,0.09958,-0.6486,0.206,110369,7.3,27.3,14.8,471,2244,79755,0.074,7,3/1/16
12185,28.31111111,46,45,40,0,1,15,0,573,0,1,7,1,-0.0369,0.252375,0,0.13434,-0.3691,0.206,360747,4.5,19.4,18.1,2,2303,26477,0.091,12,3/1/16
12186,28.31111111,34,34,33,49.5,1,60,0,318,0,1,7,1,0,0.252375,0,0.13875,0,0.206,21459,5.2,21,20.3,79,820,10567,0.04,13,3/1/16
12187,28.31111111,12.1,0,0,49.5,1,57,0,0,0,1,7,1,0,0,0,-0.041292857,-0.6486,0,293388,6.3,21.2,18.1,234,2109,18614,0.021,5,3/1/16
12188,28.31111111,46,45,42,0,1,12.8,0,304,0,1,7,1,-0.48285,0.435675,0,-0.026935,-0.7845,0.206,5244,5.2,19.7,16.9,412,703,5579,0.027,3,3/1/16
12189,28.31111111,12.1,0,0,19,1,34,0,0,0,1,7,1,0,0.3612,0,0.181428571,0,0,108399,5.5,22,14.3,337,1250,14102,0,0,3/1/16
12190,28.31111111,59.5,44,37.5,20,1,29,0,379.6666667,0,1,7,1,-0.0369,0.435675,0,-0.051425,0.4404,0.206,2399394,5.6,21.7,23.7,795,15615,239228,0.026,6,3/1/16
12191,28.31111111,0,0,0,24,1,27,0,0,0,1,7,1,0,0,0,0.00466,-0.5423,0,299993,5.8,20.6,22.3,1,2180,56839,0.078,5,3/1/16
12192,28.31111111,0,0,0,0,1,0,0,0,0,1,7,1,-0.34,0,0,-0.069075,-0.5423,0,166546,5.8,22.6,15.8,16,1654,27606,0.079,10,3/1/16
12193,28.31111111,18.25,19,13,33,1,41,0,476,0,1,7,1,-0.4767,0.085,0,-0.051425,-0.6832,0,372936,5.3,19.7,26.4,1131,5090,29062,0.056,10,3/1/16
12194,28.31111111,46,45,40,0,1,11,0,318,0,1,7,1,-0.0193,0.435675,0,0.05258,-0.9001,0.206,2273,3.6,23.9,14.7,184,252,4528,0.055,41,3/1/16
12195,28.31111111,25.25,26,13,0,1,12.8,0,518.5,0,1,7,1,0,0.044475,0,0.06157,-0.68,0,11530,7.1,25.5,23.7,243,757,5968,0.022,2,3/1/16
12196,28.31111111,59.5,44,37.5,0,1,15,0,573,0,1,7,1,0,0.4939,0,0.09958,-0.6486,0.206,825244,5.5,23.8,16.4,1506,10922,243983,0.078,6,3/1/16
12197,28.31111111,38,38,33,48,1,67,0,474.375,0,1,7,1,0,0.435675,0,0.034,-0.1779,0.206,1322,5.5,19.9,17.1,0,748,5319,0.038,18,3/1/16
12198,28.31111111,46,44,44,14.9575,1,12.8,0,573,0,1,7,1,0,0.498875,0,0.152145,-0.5574,0.206,20665,5.6,23.4,18,125,428,5395,0.068,8,3/1/16
12199,28.31111111,19,27,20,33,1,33.2,0,518.5,0,1,7,1,0,-0.12075,0,-0.2415,-0.4404,-0.2415,76380,5.6,21.1,20.7,197,1777,30251,0.043,8,3/1/16
12200,28.31111111,0,32,13,43.7,1,49,0,476,0,1,7,1,0,0,0,0.034,-0.1232,0,32041,4.6,19.7,24.2,19,1312,15135,0.034,6,3/1/16
12201,28.31111111,50,81.95,49,0,1,17,0,476,0,1,7,1,0,0.435675,0,-0.00244,-0.6486,0.206,9831,7.6,23.4,19.8,67,195,5450,0.034,3,3/1/16
12202,28.31111111,0,0,0,29,1,39,0,0,0,1,7,1,0,0.4827,0,0.201381818,-0.1232,0,4772,6.4,20.6,15.7,92,289,1935,0.027,7,3/1/16
12203,28.31111111,59.5,45,37.5,42,1,41,0,379.6666667,0,1,7,1,0,0.435675,0,0.062914286,0,0.206,0,5.5,25.3,17.2,2,338,5366,0.044,6,3/1/16
12204,28.31111111,11,0,0,0,1,0,0,0,0,1,7,1,-0.164925,0.09545,0,0.031118182,-0.6808,0,25851,3.2,15.4,17.4,63,1181,12683,0.044,10,3/1/16
12205,28.31111111,35.25,27,27,79.925,1,61,0,518.5,0,1,7,1,0,0.4939,0,0.09958,-0.8625,0.206,11577,3.6,18.7,22.8,113,261,4387,0.097,11,3/1/16
12206,28.31111111,59.5,45,37.5,0,1,12.8,0,584.75,0,1,7,1,-0.29615,0.435675,0,-0.026935,-0.8625,0.206,0,6,24.4,16.5,236,78,1988,0.046,13,3/1/16
12207,28.31111111,42,42.5,30,43,1,49,0,318,0,1,7,1,0,0.435675,0,-0.012285,-0.6633,0.206,5362,4.9,21.1,22.2,0,277,1980,0.028,4,3/1/16
12208,28.31111111,0,0,0,0,1,0,0,0,0,1,7,1,0,0,0,0.062914286,0,0,14886,6.5,23.1,19.2,1,405,4445,0.03,6,3/1/16
12209,28.31111111,22.925,19,14,60.25,1,68,0,520.8947368,0,1,7,1,0.074,0.3606,0,0.06885625,0,0.2848,131874,4.7,22.1,22.2,200,2280,75855,0.024,4,3/1/16
12210,28.31111111,12.1,0,0,32.5,1,44,0,0,0,1,7,1,0,0.3612,0,0.181428571,0,0,7415,3.6,17.7,15.7,1,554,7728,0.022,38,3/1/16
12211,28.31111111,0,0,0,11,1,0,0,0,0,1,7,1,0,0.29295,0,0.181428571,0,0,88105,6.6,23.3,20.3,43,705,2106,0.055,51,3/1/16
12212,28.31111111,12.1,0,0,0,1,0,0,0,0,1,7,1,-0.2463,0.329,0,0.055133333,-0.4926,0,57725,6.3,25.1,14.6,10,1373,10977,0.049,9,3/1/16
12213,28.31111111,48,81.95,48,41,1,45,0,318,0,1,7,1,0,0,0,0,0,0,29653,6.3,22.3,17.4,94,213,2650,0.013,1,3/1/16
12214,28.31111111,59.5,45,37.5,41.5,1,49,0,318,0,1,7,1,0,0.435675,0,0.053235,0,0.206,18397,5.6,23.6,14.4,118,619,7372,0,0,3/1/16
12215,28.31111111,59.5,45,37.5,0,1,17,0,318,0,1,7,1,0,0.07955,0,0.124655,0,0.206,13656,4.8,20.6,24.1,0,586,6828,0.041,6,3/1/16
12216,28.31111111,59.5,45,37.5,36,1,43,0,379.6666667,0,1,7,1,0,0.50385,0,0.2848,-0.6369,0.3071,424664,7.7,35.1,12.9,97,5343,98642,0.055,5,3/1/16
12217,28.31111111,12.1,0,0,33.25,1,34,0,0,0,1,7,1,-0.1419,-0.12075,0,-0.183714286,-0.2732,-0.1779,51687,6,24.3,14.7,38,683,9454,0.13,3,3/1/16
12218,28.31111111,34,36,33.2,25,1,29,0,304,0,1,7,1,-0.1419,0.1674,0,0.100625,-0.2732,0.206,1542,6.3,24.1,18.1,43,84,1697,0,0,3/1/16
12219,28.31111111,12.1,0,0,0,1,0,0,0,0,1,7,1,0,0.29295,0,0.194314286,0,0,4236,6.1,23.4,15.2,1,241,0,0.043,6,3/1/16
12220,28.31111111,44.575,44,42,29.63,1,33.2,0,318,0,1,7,1,0.4404,0.435675,0,0.062914286,0,0.2848,32888,5.4,18.5,20.5,2570,746,2969,0.058,26,3/1/16
12221,28.31111111,59.5,45,38,25,1,32,0,318,0,1,7,1,0,0.435675,0,0.062914286,0,0.206,110369,6.6,24.7,12.8,13,2109,17437,0.029,1,3/1/16
12222,28.31111111,27,19,15,43.7,1,44,0,518.5,0,1,7,1,0,0,0,0.00466,-0.5994,0,872885,6.6,22.8,14.3,315,7396,127883,0.033,2,3/1/16
12223,28.31111111,0,0,0,0,1,0,0,0,0,1,7,1,-0.1101,0.1643,0,0.100625,-0.4577,0.064,0,6.2,20.6,20,1080,191,4090,0.042,9,3/1/16
12224,28.31111111,51.5,45,32,29.63,1,42,0,437,0,1,7,1,0,0.243175,0,0.13875,0,0.206,0,5.4,20.3,12.3,54,464,5699,0.048,4,3/1/16
12225,28.31111111,12.1,0,0,0,1,0,0,0,0,1,7,1,-0.0369,0,0,-0.01121,-0.3761,0,173708,6.2,22.7,24.9,83,2309,46606,0.027,51,3/1/16
12226,28.31111111,32,38,29,19,1,31,0,518.5,0,1,7,1,0,0.4939,0,0.09958,-0.8625,0.206,13167,4.5,17.1,13.9,116,180,1535,0.063,8,3/1/16
12227,28.31111111,26.5,27,20,58,1,67.7,0,518.5,0,1,7,1,0,0.435675,0,0.06885625,-0.4184,0.206,47791,3,13.2,27.8,22,99,2411,0.043,19,3/1/16
12228,28.31111111,35.25,27,26,57.5,1,65,0,474.375,0,1,7,1,-0.32365,0.435675,0,-0.026935,-0.8625,0.206,57138,6.5,25.9,13.5,140,1319,19720,0.044,35,3/1/16
12229,28.31111111,0,32,13,41,1,41,0,518.5,0,1,7,1,0,0,0,0,0,0,0,6.7,24.1,18.5,31,870,10824,0.017,1,3/1/16
12230,28.31111111,27,19,15,33.2,1,37,0,318,0,1,7,1,0.4404,0.3606,0,0.06885625,0,0.2848,26220,9.9,26.9,7.5,15,507,6972,0.037,2,3/1/16
12231,28.31111111,25.25,32,15,0,1,12.8,0,208,0,1,7,1,0,0,0,-0.041292857,-0.6597,0,2252889,6.7,27.3,10.9,3565,26040,403647,0,0,3/1/16
12232,28.31111111,38,29,29,42,1,51,0,474.375,0,1,7,1,0,0.435675,0,0.06885625,-0.3164,0.206,699617,3.6,21.7,18.3,381,12344,224561,0.04,16,3/1/16
12233,28.31111111,59.5,45,37.5,62,1,67.7,0,518.5,0,1,7,1,-0.48285,0.435675,0,-0.083361538,-0.8316,0.206,7336,5.4,21.3,19,193,263,3060,0.055,3,3/1/16
12234,28.31111111,27,27,27,0,1,17,0,123,0,1,7,1,0,0.48585,0,0.201381818,0,0.206,41272,4.2,19.4,20.7,39,642,8905,0.056,9,3/1/16
12235,28.31111111,44.575,43,42,0,1,11,0,194,0,1,7,1,0,0.43095,0,0.164366667,0,0.206,110365,4.4,18.3,27,196,1869,25453,0.051,52,3/1/16
12236,28.31111111,12.1,0,0,79.925,1,68,0,0,0,1,7,1,0,0,0,0,0,0,3802,6.3,24.4,17.3,13,225,3482,0.028,7,3/1/16
12237,28.31111111,38,36,33,32.75,1,37,0,318,0,1,7,1,0,0.435675,0,-0.012285,-0.6633,0.206,2284,6.3,21.9,14.9,69,577,6014,0.043,4,3/1/16
12238,28.31111111,0,0,0,33,1,33.2,0,0,0,1,7,1,0,0,0,0.005425,-0.4404,0,0,6.1,21.2,30.1,1,137,67,0.044,23,3/1/16
12239,28.31111111,32,29,29,0,1,15,0,518.5,0,1,7,1,-0.6083,0.435675,0,-0.069075,-0.6832,0.206,14582,9.7,22.1,19,169,219,1644,0.014,1,3/1/16
12240,28.31111111,0,0,0,79.925,1,67.7,0,0,0,1,7,1,0,0,0,0.005425,-0.5423,0,51128,6,23.2,19.6,17,424,5121,0,0,3/1/16
12241,28.31111111,83.975,81.95,77.9,29.63,1,33.2,0,318,0,1,7,1,0,0.0772,0,0.14042,0,0.206,11022,6.9,22,23.9,289,333,274,0.023,3,3/1/16
12242,28.31111111,59.5,44,37.5,0,1,15,0,318,0,1,7,1,0,0.056575,0,0.062914286,0,0,3119,5.9,20.6,19.7,72,189,0,0,0,3/1/16
12243,28.31111111,44,35,30,36.1,1,41,0,474.375,0,1,7,1,-0.0193,0.435675,0,0.06157,-0.6124,0.206,1308603,5.5,22.6,22.5,102,946,13662,0.037,1,3/1/16
12244,28.31111111,34,41.45,33.9,62,1,61,0,518.5,0,1,7,1,-0.256375,0.144525,0,0.077766667,-0.2732,0.206,1322,5.9,25.9,12.5,377,699,5264,0.033,9,3/1/16
12245,28.31111111,12.1,0,0,0,1,0,0,0,0,1,7,1,-0.4767,0.23845,0,-0.026935,-0.7574,0,1308603,7,27.3,12.5,23,924,17619,0.019,1,3/1/16
12246,28.31111111,12.1,0,0,52,1,60,0,0,0,1,7,1,-0.164925,0.5267,0,0.007466667,-0.6124,0,1308603,6.1,23.1,18.4,143,974,15280,0.014,1,3/1/16
12247,28.31111111,56,81.95,48,17,1,12.8,0,573,0,1,7,1,0,0.50385,0,0.149466667,-0.5267,0.206,6399,9.2,31.5,17.5,4,779,4282,0.077,14,3/1/16
12248,28.31111111,59.5,44,37.5,0,1,11,0,476,0,1,7,1,-0.4767,0.435675,0,-0.118217647,-0.8316,0.206,295747,7.3,28.1,17.8,125,3630,54617,0.022,5,3/1/16
12249,28.31111111,12.1,0,0,43,1,50,0,0,0,1,7,1,0,0,0,0.06157,-0.6597,0,0,5,21,16.5,336,870,11978,0.029,8,3/1/16
12250,28.31111111,11,0,0,29.63,1,42,0,0,0,1,7,1,-0.164925,0.09545,0,0.02335,-0.6808,0,27083,4.9,20.1,24.2,81,297,4528,0.072,5,3/1/16
12251,28.31111111,0,0,0,33.2,1,36,0,0,0,1,7,1,0,0.29295,0,0.194314286,0,0,21767,5.2,20.3,22.8,71,343,2197,0.027,2,3/1/16
12252,28.31111111,0,11.4,11,42,1,50,0,518.5,0,1,7,1,0,0,0,-0.057633333,-0.7906,0,1308603,6.2,21.7,19.9,1,992,22149,0.041,4,3/1/16
12253,28.31111111,59.5,44,37.5,48,1,61,0,437,0,1,7,1,-0.280625,0.435675,0,-0.069075,-0.2732,0.206,310,7.1,22.3,22.9,152,803,4416,0.038,10,3/1/16
12254,28.31111111,46,44,40,0,1,15,0,318,0,1,7,1,0,0.435675,0,0.06885625,0,0.206,13145,6.3,23.6,20,0,219,172,0.041,5,3/1/16
12255,28.31111111,12.1,0,0,0,1,0,0,0,0,1,7,1,-0.164925,0.5267,0,0.0167,-0.6124,0,1305,6.7,25.5,16.2,14,338,912,0.028,11,3/1/16
12256,28.31111111,32,29,29,0,1,15,0,518.5,0,1,7,1,-0.6083,0.435675,0,-0.028583333,-0.7845,0.206,5947,7.4,26.3,15.8,97,23,1134,0.036,15,3/1/16
12257,28.31111111,12.1,0,0,0,1,0,0,0,0,1,7,1,0,0.29185,0,0.16342,-0.1232,0,52190,6.7,28.3,13.3,356,409,8181,0.018,3,3/1/16
12258,28.31111111,0,32,14,57.5,1,65,0,518.5,0,1,7,1,0.074,0.36595,0,0.128125,0,0.2848,1034,5.8,22.8,18.5,379,191,1022,0,0,3/1/16
12259,28.31111111,27,33.5,26,45,1,50,0,518.5,0,1,7,1,-0.0369,0.48585,0,0.201381818,-0.1779,0.206,157554,6.1,21,26,943,1186,20016,0.044,15,3/1/16
12260,28.31111111,11,0,0,32.75,1,44,0,0,0,1,7,1,0,0,0,-0.00699,-0.4824,0,14209,6.5,23.6,14.7,45,325,4267,0.063,2,3/1/16
12261,28.31111111,38,34,30,65,1,67.7,0,437,0,1,7,1,0,0.435675,0,-0.00244,-0.6652,0.206,68140,4.3,13.8,29.9,86,745,8512,0.049,103,3/1/16
12262,28.31111111,44.575,44,44,15,1,12.8,0,555.4615385,0,1,7,1,-0.1101,0.1643,0,0.100625,-0.4577,0.206,0,6.7,25.5,16.6,23,374,4172,0.038,5,3/1/16
12263,28.31111111,38,33,35,25,1,24,0,518.5,0,1,7,1,-0.4767,0.435675,0,-0.028583333,-0.7845,0.206,80082,6.7,24.9,12.2,0,830,18844,0.148,4,3/1/16
12264,28.31111111,46,44,44,48,1,51,0,476,0,1,7,1,0,0.435675,0,0.06157,-0.7845,0.206,1308603,8.7,31.7,11,173,943,15685,0.081,11,3/1/16
12265,28.31111111,12.1,0,0,29.63,1,42,0,0,0,1,7,1,-0.35315,0.23845,0,-0.012233333,-0.7845,0,0,6,23.6,13,37,544,5454,0.069,14,3/1/16
12266,28.31111111,11,0,0,0,1,0,0,0,0,1,7,1,0,0,0,0,0,0,173208,6.2,18.9,11.4,70,2373,26065,0.028,3,3/1/16
12267,28.31111111,33.2,41.45,33.9,49.5,1,57,0,318,0,1,7,1,0,0.435675,0,0,0,0.206,386963,5.4,19.9,18.7,1384,6142,49046,0,0,3/1/16
12268,28.31111111,12.1,0,0,0,1,0,0,0,0,1,7,1,0,0.2153,0,0.14042,0,0,86532,5.1,21.2,14.7,173,1373,8536,0,0,3/1/16
12269,28.31111111,0,32,15,32.75,1,33.2,0,437,0,1,7,1,-0.280625,0.181575,0,0.055133333,-0.2732,0,138047,8.4,28.3,14.1,87,2679,42940,0.033,3,3/1/16
12270,28.31111111,46,45,42,43,1,49,0,584.75,0,1,7,1,-0.40485,0.435675,0,-0.051425,-0.6597,0.206,82443,6.7,22.1,25.8,1,2743,71445,0.03,10,3/1/16
12271,28.31111111,27,29,28,48,1,67,0,518.5,0,1,7,1,-0.256375,0.1366,0,0.077766667,-0.2732,0.206,53900,7,24.9,11.1,193,1161,19720,0.073,9,3/1/16
12272,28.31111111,31,28,20,33,1,44,0,518.5,0,1,7,1,0,0.435675,0,0.050925,-0.7184,0.206,1308603,6,23.3,16,6,917,15685,0.036,2,3/1/16
12273,28.31111111,34.25,41.45,35.8,46.5,1,67,0,318,0,1,7,1,0,0.435675,0,-0.012285,-0.6597,0.206,146652,7.2,22.3,15.9,10,2912,79977,0.019,2,3/1/16
12274,28.31111111,25.25,15,15,0,1,15,0,518.5,0,1,7,1,0,0.5328,0,0.07846,-0.7579,0,28049,7.8,22.1,14.9,10,593,8408,0.011,1,3/1/16
12275,28.31111111,12.1,11.4,10,43,1,49,0,518.5,0,1,7,1,0,0,0,0.053235,-0.4184,0,17607,5.1,21.1,23.8,100,76,2666,0.052,5,3/1/16
12276,28.31111111,43,33.2,33,0,1,15,0,318,0,1,7,1,0,0.07955,0,0.124655,0,0.206,32746,6.4,22.7,22.2,20,1164,15337,0.051,5,3/1/16
12277,28.31111111,83.975,81.95,77.9,49.5,1,57,0,304,0,1,7,1,0,0.4206,0,0.178373333,-0.2732,0.206,1308603,5.8,24,13.2,0,985,12912,0.091,10,3/1/16
12278,28.31111111,0,0,0,0,1,0,0,0,0,1,7,1,0,0.3612,0,0.164366667,0,0,194204,9.5,22.1,17.7,39,2245,34376,0.071,26,3/1/16
12279,28.31111111,59.5,44,37.5,60,1,67.7,0,318,0,1,7,1,0,-0.555,0,-0.183714286,0,-0.1779,29653,5.8,21.2,20.3,215,16,1983,0.063,16,3/1/16
12280,28.31111111,50,81.95,52,41.5,1,47,0,318,0,1,7,1,0,0.435675,0,0.062914286,0,0.206,96898,6.2,22.5,20.1,1,2419,81996,0.125,54,3/1/16
12281,28.31111111,0,0,0,0,1,0,0,0,0,1,7,1,0,0.4662,0,0.201381818,0,0,17607,4.5,23.9,17.1,125,207,426,0.074,17,3/1/16
12282,28.31111111,0,0,0,0,1,0,0,0,0,1,7,1,-0.164925,0.5267,0,0.02335,-0.6808,0,13473,5.5,21.9,18.4,88,724,6298,0.019,2,3/1/16
12283,28.31111111,46,45,40,0,1,12.8,0,584.75,0,1,7,1,-0.29615,0.4939,0,0.077766667,-0.6486,0.206,34531,5.9,21.9,18.2,20,810,12245,0.036,19,3/1/16
12284,28.31111111,12.1,0,0,57.5,1,61,0,0,0,1,7,1,0,0.50385,0,0.201381818,-0.4577,0,0,6.3,20.6,13.3,272,2,1293,0.014,3,3/1/16
12285,28.31111111,11,0,0,0,1,0,0,0,0,1,7,1,-0.257475,0,0,-0.05461,-0.5423,0,1308603,4.5,23.9,14.9,34,786,10771,0.029,2,3/1/16
12286,28.31111111,46,45,45,20,1,32,0,318,0,1,7,1,-0.0369,0.435675,0,-0.051425,-0.4215,0.206,48880,7.1,24.3,15.4,1063,885,11978,0.034,5,3/1/16
12287,28.31111111,12.1,0,0,33.2,1,37,0,0,0,1,7,1,-0.40485,0,0,-0.069075,-0.6486,0,2725,6.7,28.1,16.1,297,246,928,0.026,3,3/1/16
12288,28.31111111,48,81.95,48,0,1,11,0,573,0,1,7,1,0,0.29185,0,0.154409091,0,0.206,13340,4.2,19.4,17.9,132,969,7950,0.044,7,3/1/16
12289,28.31111111,34.25,34,32,29.63,1,41,0,437,0,1,7,1,-0.48285,0.435675,0,-0.026935,-0.7845,0.206,44268,7.1,21.2,17.7,27,992,22149,0.014,1,3/1/16
12290,28.31111111,11,0,0,29,1,29,0,0,0,1,7,1,0,0.48585,0,0.201381818,0,0,8706,6.7,21.8,15.7,14,712,3617,0.048,16,3/1/16
12291,28.31111111,12.1,0,0,0,1,0,0,0,0,1,7,1,-0.48285,-0.12075,0,-0.628166667,-0.6832,-0.6124,27133,7.6,25.6,21,71,155,380,0.014,7,3/1/16
12292,28.31111111,12.1,0,0,0,1,0,0,0,0,1,7,1,-0.050575,0,0,-0.05461,-0.5423,0,0,5.6,21.5,17.8,434,744,5955,0.072,6,3/1/16
12293,28.31111111,12.1,0,0,27,1,29,0,0,0,1,7,1,-0.050575,0.50385,0,0.201381818,-0.5267,0,158358,6.1,20.6,20,61,1687,25839,0.037,7,3/1/16
